id,airport_ref,ident,length_ft,width_ft,runway_count,max_runway
265010,39109,SCCG,1969.0,98.0,1,1969.0
235222,6008,SCCH,5740.0,98.0,1,5740.0
235241,6009,SCCI,5504.0,148.0,3,9154.0
235242,6009,SCCI,9154.0,148.0,3,9154.0
235243,6009,SCCI,7875.0,148.0,3,9154.0
264925,39110,SCCK,1903.0,59.0,1,1903.0
235250,6010,SCCL,3936.0,75.0,1,3936.0
264753,39111,SCCM,2756.0,59.0,1,2756.0
265001,39112,SCCN,2297.0,59.0,1,2297.0
265013,45057,SCCQ,2461.0,59.0,1,2461.0
264919,39114,SCCR,1969.0,59.0,1,1969.0
264783,39115,SCCS,2297.0,59.0,1,2297.0
265012,29800,SCCT,2625.0,59.0,1,2625.0
264816,39116,SCCU,4922.0,115.0,1,4922.0
265014,29812,SCCV,2625.0,59.0,1,2625.0
235257,6011,SCCY,5072.0,98.0,1,5072.0
235214,6012,SCDA,10991.0,148.0,1,10991.0
264977,39117,SCDD,1936.0,49.0,1,1936.0
265003,39118,SCDH,1641.0,49.0,1,1641.0
264973,39119,SCDI,1969.0,59.0,1,1969.0
264998,39120,SCDL,1476.0,49.0,1,1476.0
265017,39121,SCDM,1870.0,59.0,1,1870.0
264794,39122,SCDQ,3117.0,98.0,1,3117.0
264985,39123,SCDS,1641.0,52.0,1,1641.0
235235,6013,SCDW,3937.0,98.0,2,4905.0
235236,6013,SCDW,4905.0,92.0,2,4905.0
265005,39124,SCEA,1641.0,49.0,1,1641.0
264926,39125,SCEB,1969.0,59.0,1,1969.0
235219,6014,SCEC,4199.0,100.0,1,4199.0
264908,39126,SCED,2789.0,59.0,2,2789.0
264908,39126,SCED,2789.0,59.0,2,2789.0
264907,39126,SCED,2789.0,59.0,2,2789.0
264907,39126,SCED,2789.0,59.0,2,2789.0
264911,39127,SCEG,1641.0,52.0,1,1641.0
265007,39129,SCEK,2133.0,59.0,1,2133.0
235228,6015,SCEL,12303.0,180.0,2,12303.0
235228,6015,SCEL,12303.0,180.0,2,12303.0
235227,6015,SCEL,12303.0,148.0,2,12303.0
235227,6015,SCEL,12303.0,148.0,2,12303.0
264967,39130,SCEO,1969.0,52.0,1,1969.0
264976,30265,SCEP,1739.0,59.0,1,1739.0
235234,6016,SCER,3937.0,164.0,1,3937.0
235246,6017,SCES,7546.0,98.0,1,7546.0
264797,39132,SCEV,1706.0,59.0,1,1706.0
264918,45058,SCEX,2133.0,59.0,1,2133.0
264927,39133,SCEY,1805.0,59.0,1,1805.0
235233,6018,SCFA,8527.0,164.0,1,8527.0
264880,39134,SCFC,2559.0,66.0,1,2559.0
265019,39135,SCFF,2297.0,66.0,1,2297.0
264798,39136,SCFI,1641.0,49.0,1,1641.0
264901,39137,SCFJ,1476.0,49.0,1,1476.0
264878,39138,SCFK,1969.0,59.0,1,1969.0
265000,29883,SCFL,2953.0,64.0,1,2953.0
235216,6019,SCFM,2614.0,98.0,2,8202.0
235217,6019,SCFM,8202.0,98.0,2,8202.0
264968,39139,SCFO,2133.0,59.0,1,2133.0
264799,39140,SCFR,2690.0,59.0,1,2690.0
264862,39141,SCFS,2067.0,49.0,1,2067.0
235254,6020,SCFT,3110.0,59.0,1,3110.0
264928,39142,SCFU,3117.0,66.0,1,3117.0
235247,6021,SCFX,6562.0,98.0,1,6562.0
264803,39143,SCGA,1641.0,52.0,1,1641.0
264817,39144,SCGB,1641.0,59.0,1,1641.0
330516,45059,SCGC,9843.0,164.0,1,9843.0
235218,6022,SCGE,5577.0,98.0,1,5577.0
264868,45060,SCGF,1641.0,59.0,1,1641.0
265029,39145,SCGH,1969.0,59.0,1,1969.0
264891,39146,SCGI,2297.0,98.0,1,2297.0
264942,39147,SCGL,2625.0,98.0,1,2625.0
264982,39148,SCGM,1854.0,49.0,1,1854.0
264876,39149,SCGN,1887.0,49.0,1,1887.0
264749,32259,SCGO,2625.0,59.0,1,2625.0
264824,39150,SCGP,2625.0,66.0,1,2625.0
264747,39151,SCGS,3117.0,82.0,1,3117.0
264867,32260,SCGU,3937.0,59.0,1,3937.0
264999,45061,SCGV,1821.0,59.0,1,1821.0
264792,39152,SCGY,1965.0,59.0,1,1965.0
235225,6023,SCGZ,4724.0,95.0,1,4724.0
264754,29774,SCHA,5446.0,92.0,1,5446.0
264993,39153,SCHC,3281.0,98.0,1,3281.0
264921,39154,SCHD,1641.0,49.0,1,1641.0
264800,39155,SCHE,2461.0,66.0,1,2461.0
264974,39156,SCHG,1969.0,59.0,1,1969.0
264804,39158,SCHK,1641.0,82.0,1,1641.0
265023,39159,SCHL,2008.0,59.0,1,2008.0
264955,39160,SCHM,2297.0,59.0,1,2297.0
264786,39161,SCHN,2625.0,82.0,1,2625.0
264898,39162,SCHO,1969.0,98.0,1,1969.0
264839,39163,SCHP,3232.0,59.0,1,3232.0
235258,6024,SCHR,3346.0,75.0,1,3346.0
264877,39164,SCHT,1591.0,49.0,1,1591.0
265021,39165,SCHU,2297.0,59.0,1,2297.0
264929,39166,SCHW,1870.0,59.0,1,1870.0
264930,39167,SCIA,1969.0,59.0,1,1969.0
264931,39168,SCIB,1969.0,59.0,1,1969.0
264757,39169,SCIC,2625.0,59.0,1,2625.0
264938,39170,SCID,2264.0,98.0,1,2264.0
235230,6025,SCIE,8530.0,148.0,2,8530.0
321352,6025,SCIE,6470.0,98.0,2,8530.0
264812,39171,SCIF,1969.0,82.0,1,1969.0
264758,39172,SCIH,2231.0,59.0,1,2231.0
264829,39173,SCII,2067.0,66.0,1,2067.0
264801,39174,SCIK,2477.0,59.0,1,2477.0
251522,32261,SCIL,3740.0,72.0,1,3740.0
264744,29980,SCIM,2625.0,59.0,1,2625.0
264951,39175,SCIO,1969.0,59.0,1,1969.0
235212,6026,SCIP,10827.0,148.0,1,10827.0
264759,28147,SCIR,2822.0,59.0,1,2822.0
264745,39176,SCIS,2625.0,59.0,1,2625.0
264933,39177,SCIT,2198.0,59.0,1,2198.0
348518,32262,SCIV,1959.0,,1,1959.0
264980,39178,SCJC,1641.0,59.0,1,1641.0
264823,39179,SCJK,2198.0,66.0,1,2198.0
235232,6027,SCJO,6398.0,118.0,1,6398.0
264887,39181,SCKA,1870.0,59.0,1,1870.0
264807,39182,SCKB,1641.0,59.0,1,1641.0
264770,39184,SCKD,4134.0,59.0,1,4134.0
264969,39185,SCKE,2083.0,59.0,1,2083.0
265015,39186,SCKI,1969.0,59.0,1,1969.0
265024,39188,SCKL,1476.0,49.0,1,1476.0
265009,39189,SCKM,1772.0,66.0,1,1772.0
264879,39191,SCKO,1969.0,52.0,1,1969.0
235204,6028,SCKP,3393.0,66.0,2,10499.0
235205,6028,SCKP,10499.0,98.0,2,10499.0
264828,39192,SCKQ,2034.0,66.0,1,2034.0
264896,39193,SCKT,1969.0,66.0,1,1969.0
348519,39194,SCLA,3900.0,,1,3900.0
264762,39195,SCLB,2625.0,59.0,1,2625.0
264772,30379,SCLC,1805.0,33.0,1,1805.0
264763,30081,SCLD,3445.0,75.0,1,3445.0
264916,32263,SCLE,7874.0,98.0,1,7874.0
264813,39196,SCLF,1969.0,66.0,1,1969.0
264970,39197,SCLG,2461.0,59.0,1,2461.0
264764,39198,SCLI,2477.0,33.0,1,2477.0
264897,39199,SCLJ,2953.0,59.0,1,2953.0
264793,39200,SCLK,2494.0,66.0,1,2494.0
235237,6029,SCLL,4624.0,98.0,1,4624.0
264848,39201,SCLM,2379.0,59.0,1,2379.0
265025,30078,SCLN,3281.0,59.0,1,3281.0
264922,39202,SCLO,1969.0,59.0,1,1969.0
265022,39204,SCLQ,2526.0,66.0,1,2526.0
264920,39205,SCLR,1641.0,49.0,1,1641.0
264811,39206,SCLS,1739.0,52.0,1,1739.0
348529,348527,SCLT,2204.0,61.0,1,2204.0
265030,39207,SCLU,1969.0,59.0,1,1969.0
265020,39208,SCLV,1641.0,59.0,1,1641.0
264915,39209,SCLY,3143.0,59.0,1,3143.0
264830,39210,SCMA,1969.0,98.0,1,1969.0
235208,6030,SCMB,3281.0,52.0,1,3281.0
264883,39211,SCMC,1969.0,66.0,1,1969.0
264957,39212,SCME,1837.0,66.0,1,1837.0
264858,39213,SCMF,2461.0,66.0,1,2461.0
264849,39214,SCMG,2674.0,66.0,1,2674.0
264935,39215,SCMH,2297.0,66.0,1,2297.0
264766,39217,SCMK,2625.0,59.0,1,2625.0
264991,45062,SCML,3281.0,59.0,1,3281.0
264964,32264,SCMN,2133.0,49.0,1,2133.0
264959,39218,SCMO,2362.0,59.0,1,2362.0
264956,39219,SCMP,1745.0,59.0,1,1745.0
264906,45063,SCMR,2625.0,49.0,1,2625.0
264815,45064,SCMS,1969.0,59.0,1,1969.0
264904,39220,SCMU,2274.0,72.0,1,2274.0
264958,39221,SCMV,2690.0,56.0,1,2690.0
265018,39223,SCMZ,1739.0,49.0,1,1739.0
265026,45065,SCNA,2854.0,59.0,1,2854.0
264819,39224,SCND,2083.0,59.0,1,2083.0
265032,39225,SCNE,5643.0,59.0,1,5643.0
264826,39226,SCNG,1641.0,59.0,1,1641.0
264857,45066,SCNH,1641.0,59.0,1,1641.0
264850,39227,SCNI,2133.0,66.0,1,2133.0
264756,39228,SCNK,2953.0,66.0,1,2953.0
264782,39229,SCNM,2953.0,75.0,1,2953.0
264821,39230,SCNO,2297.0,98.0,1,2297.0
264885,39231,SCNR,1673.0,59.0,1,1673.0
235259,6031,SCNT,5786.0,98.0,1,5786.0
264820,39233,SCNY,2067.0,59.0,1,2067.0
264961,39234,SCOA,1969.0,59.0,1,1969.0
264962,45067,SCOB,1969.0,59.0,1,1969.0
264831,39235,SCOC,1969.0,59.0,1,1969.0
264987,39236,SCOE,1641.0,46.0,1,1641.0
264777,32265,SCOH,4265.0,75.0,1,4265.0
264884,39237,SCOL,1641.0,59.0,1,1641.0
264960,39238,SCOM,1640.0,49.0,1,1640.0
264769,30312,SCON,3937.0,79.0,1,3937.0
264923,45069,SCOO,1969.0,59.0,1,1969.0
264822,39239,SCOP,1870.0,59.0,1,1870.0
264870,30223,SCOS,1641.0,49.0,1,1641.0
235260,6032,SCOT,3084.0,39.0,1,3084.0
265035,32137,SCOV,2618.0,75.0,1,2618.0
264893,39240,SCOY,2920.0,66.0,1,2920.0
264894,32266,SCPA,3937.0,59.0,1,3937.0
264746,39241,SCPB,1887.0,59.0,1,1887.0
235252,6033,SCPC,5576.0,98.0,1,5576.0
235249,6034,SCPE,6560.0,75.0,1,6560.0
264952,39242,SCPF,3281.0,33.0,1,3281.0
264825,39243,SCPG,2198.0,85.0,1,2198.0
264939,30307,SCPH,3445.0,59.0,1,3445.0
264914,45070,SCPI,3281.0,59.0,1,3281.0
264936,39244,SCPK,1969.0,59.0,1,1969.0
264963,32267,SCPL,2198.0,59.0,1,2198.0
264975,39245,SCPM,2100.0,59.0,1,2100.0
265004,39246,SCPN,1247.0,49.0,1,1247.0
264979,39247,SCPO,1641.0,49.0,1,1641.0
340553,313732,SCPQ,6562.0,148.0,1,6562.0
264833,39249,SCPR,1969.0,85.0,1,1969.0
264755,39250,SCPS,5289.0,59.0,1,5289.0
264909,45071,SCPT,2198.0,59.0,1,2198.0
264827,39251,SCPU,2080.0,59.0,1,2080.0
264768,30305,SCPV,2559.0,59.0,1,2559.0
264972,39252,SCPW,2001.0,59.0,1,2001.0
264784,39254,SCPY,2953.0,98.0,1,2953.0
264836,39255,SCQC,2625.0,98.0,1,2625.0
264932,39256,SCQE,1969.0,82.0,1,1969.0
265028,39257,SCQI,2395.0,66.0,1,2395.0
264774,39258,SCQK,2385.0,59.0,1,2385.0
264835,39259,SCQL,1969.0,66.0,1,1969.0
264881,39260,SCQM,1969.0,49.0,1,1969.0
264860,45072,SCQO,1969.0,59.0,1,1969.0
356513,314783,SCQP,8005.0,148.0,1,8005.0
265008,39261,SCQR,2011.0,46.0,1,2011.0
235251,6035,SCQT,3590.0,66.0,1,3590.0
264941,39262,SCQW,1772.0,59.0,1,1772.0
264940,39263,SCQX,2034.0,59.0,1,2034.0
235253,6036,SCQY,3084.0,59.0,1,3084.0
235224,6037,SCRA,3985.0,98.0,1,3985.0
264949,39264,SCRB,2297.0,59.0,1,2297.0
264944,39265,SCRC,2953.0,59.0,1,2953.0
264779,32565,SCRD,2789.0,66.0,1,2789.0
264943,39266,SCRE,2625.0,59.0,1,2625.0
264761,39267,SCRF,2953.0,59.0,1,2953.0
235211,6038,SCRG,5414.0,75.0,1,5414.0
264983,39268,SCRH,1641.0,49.0,1,1641.0
264945,39269,SCRI,1841.0,66.0,1,1841.0
264837,39270,SCRL,1969.0,148.0,1,1969.0
233598,6039,SCRM,4238.0,125.0,1,4238.0
264954,39271,SCRN,2165.0,59.0,1,2165.0
264986,39272,SCRO,1969.0,59.0,1,1969.0
264981,30322,SCRP,3019.0,98.0,1,3019.0
264845,39273,SCRQ,1969.0,59.0,1,1969.0
264843,45073,SCRR,1969.0,59.0,1,1969.0
265033,45074,SCRS,3281.0,59.0,1,3281.0
264984,39274,SCRT,2559.0,66.0,1,2559.0
264946,39275,SCRU,1969.0,69.0,1,1969.0
264856,45075,SCRV,2625.0,59.0,1,2625.0
264966,39276,SCRW,2953.0,49.0,1,2953.0
264818,45076,SCRZ,1805.0,59.0,1,1805.0
264912,39277,SCSA,1312.0,49.0,1,1312.0
259668,32326,SCSB,3937.0,98.0,2,4921.0
259669,32326,SCSB,4921.0,131.0,2,4921.0
264873,30385,SCSD,3117.0,59.0,1,3117.0
235221,6040,SCSE,6358.0,148.0,1,6358.0
264989,30370,SCSF,3445.0,98.0,1,3445.0
264864,32269,SCSG,1641.0,49.0,1,1641.0
264852,39278,SCSH,2658.0,92.0,1,2658.0
264771,39279,SCSJ,1923.0,49.0,1,1923.0
264846,39280,SCSK,2297.0,59.0,1,2297.0
264869,39281,SCSM,9187.0,59.0,1,9187.0
264773,32270,SCSN,2625.0,59.0,1,2625.0
264953,39282,SCSO,2110.0,98.0,1,2110.0
264971,45077,SCSP,2034.0,59.0,1,2034.0
264851,39283,SCSQ,1673.0,52.0,1,1673.0
264948,39284,SCSR,1969.0,59.0,1,1969.0
264947,32271,SCSS,3609.0,82.0,1,3609.0
264859,29885,SCST,3281.0,59.0,1,3281.0
264795,39285,SCSU,1969.0,59.0,1,1969.0
264903,39286,SCSV,2198.0,59.0,1,2198.0
264937,39287,SCSZ,2133.0,66.0,1,2133.0
264888,45078,SCTA,1969.0,59.0,1,1969.0
235210,6041,SCTB,3280.0,98.0,1,3280.0
235240,6042,SCTC,5577.0,147.0,1,5577.0
235245,6043,SCTE,8694.0,148.0,1,8694.0
264847,45079,SCTH,2576.0,59.0,1,2576.0
235209,6044,SCTL,3660.0,80.0,1,3660.0
265016,39289,SCTM,2625.0,59.0,1,2625.0
235255,6045,SCTN,4590.0,,1,4590.0
235223,6046,SCTO,3478.0,59.0,1,3478.0
264950,39290,SCTP,2297.0,59.0,1,2297.0
264866,32272,SCTQ,2854.0,59.0,1,2854.0
264775,39291,SCTR,2625.0,59.0,1,2625.0
264899,39292,SCTS,2625.0,59.0,1,2625.0
235207,6047,SCTT,3920.0,66.0,1,3920.0
265027,39293,SCTU,2083.0,66.0,1,2083.0
264874,39294,SCTW,1641.0,49.0,1,1641.0
265006,39295,SCUI,1969.0,59.0,1,1969.0
264913,39296,SCUL,1969.0,98.0,1,1969.0
264791,39297,SCUM,1641.0,59.0,1,1641.0
264994,39298,SCUN,2786.0,59.0,1,2786.0
264790,39299,SCUP,2756.0,66.0,1,2756.0
264781,39300,SCUR,2625.0,66.0,1,2625.0
264863,39301,SCUT,2756.0,59.0,1,2756.0
264910,39302,SCUZ,2149.0,56.0,1,2149.0
264895,39303,SCVA,1936.0,49.0,1,1936.0
264882,39304,SCVB,2297.0,66.0,1,2297.0
264871,39305,SCVC,2953.0,59.0,1,2953.0
235248,6048,SCVD,6870.0,148.0,1,6870.0
264934,39306,SCVE,2723.0,66.0,1,2723.0
264990,39307,SCVF,2756.0,59.0,1,2756.0
264842,39308,SCVG,1870.0,59.0,1,1870.0
264992,39309,SCVH,3281.0,66.0,1,3281.0
264778,39310,SCVI,3281.0,59.0,1,3281.0
265031,39311,SCVJ,1969.0,59.0,1,1969.0
264995,39312,SCVK,2625.0,59.0,1,2625.0
235213,6049,SCVL,4101.0,54.0,1,4101.0
235226,6050,SCVM,5760.0,98.0,1,5760.0
264776,32273,SCVN,2658.0,82.0,1,2658.0
264855,39313,SCVO,2133.0,66.0,1,2133.0
264854,39314,SCVQ,1969.0,52.0,1,1969.0
264924,39315,SCVS,1969.0,59.0,1,1969.0
264872,39316,SCVT,2182.0,59.0,1,2182.0
264805,39318,SCVV,2297.0,59.0,1,2297.0
264861,39320,SCXA,1969.0,56.0,1,1969.0
264988,39321,SCXB,2625.0,89.0,1,2625.0
264809,39322,SCXR,2133.0,59.0,1,2133.0
265034,39323,SCYB,3281.0,59.0,1,3281.0
264978,39324,SCYC,1641.0,49.0,1,1641.0
264834,39325,SCYL,1969.0,82.0,1,1969.0
264840,39326,SCYR,2297.0,49.0,1,2297.0
264832,45081,SCYU,1641.0,59.0,1,1641.0
264760,45082,SCZB,2461.0,59.0,1,2461.0
264996,39327,SCZC,1476.0,49.0,1,1476.0
264905,39328,SCZE,2149.0,59.0,1,2149.0
247833,24498,SD00,3000.0,100.0,1,3000.0
257694,24499,SD01,2000.0,20.0,2,3000.0
257695,24499,SD01,3000.0,100.0,2,3000.0
248855,24500,SD03,1400.0,100.0,2,1400.0
248856,24500,SD03,1050.0,100.0,2,1400.0
250167,24501,SD05,2850.0,100.0,1,2850.0
268747,24502,SD09,65.0,65.0,1,65.0
344017,344016,SD0E,2625.0,59.0,1,2625.0
268748,24503,SD1,80.0,80.0,1,80.0
251118,24504,SD13,2528.0,100.0,1,2528.0
256189,24505,SD14,3000.0,50.0,1,3000.0
268749,24506,SD17,40.0,40.0,1,40.0
246467,24507,SD19,3100.0,75.0,1,3100.0
253904,24508,SD21,2100.0,100.0,1,2100.0
268751,24510,SD23,150.0,100.0,1,150.0
250324,24511,SD24,3150.0,60.0,2,3860.0
250325,24511,SD24,3860.0,60.0,2,3860.0
246506,24512,SD25,2525.0,75.0,1,2525.0
268752,24513,SD26,100.0,100.0,1,100.0
248304,24514,SD29,2250.0,94.0,1,2250.0
342681,342680,SD2E,3281.0,59.0,1,3281.0
342683,342682,SD2F,3937.0,66.0,1,3937.0
342685,342684,SD2G,1215.0,59.0,1,1215.0
342688,342687,SD2H,79.0,79.0,1,79.0
342690,342689,SD2I,2625.0,66.0,1,2625.0
342693,342692,SD2J,2621.0,75.0,1,2621.0
342696,342695,SD2L,2789.0,59.0,1,2789.0
343930,343929,SD2M,3510.0,66.0,1,3510.0
342700,342699,SD2P,3937.0,66.0,1,3937.0
342706,342705,SD2Q,2953.0,66.0,1,2953.0
342713,342712,SD2T,4265.0,59.0,1,4265.0
342607,342601,SD2U,64.0,64.0,1,64.0
343925,343924,SD2V,3609.0,59.0,1,3609.0
342715,342714,SD2W,2625.0,59.0,1,2625.0
343927,343926,SD2Y,4265.0,66.0,1,4265.0
342718,342717,SD2Z,2297.0,59.0,1,2297.0
325823,325820,SD32,1070.0,60.0,1,1070.0
240639,24515,SD33,2000.0,50.0,2,4800.0
240640,24515,SD33,4800.0,30.0,2,4800.0
351377,343933,SD34,3937.0,66.0,1,3937.0
264538,45783,SD35,3000.0,40.0,1,3000.0
247581,24516,SD36,1340.0,50.0,2,2000.0
247582,24516,SD36,2000.0,50.0,2,2000.0
343966,343965,SD38,3609.0,66.0,1,3609.0
342799,342789,SD3E,3609.0,59.0,1,3609.0
342798,342796,SD3F,69.0,69.0,1,69.0
351378,343967,SD3L,1312.0,59.0,1,1312.0
343990,343987,SD3M,2297.0,59.0,1,2297.0
343989,343988,SD3N,2133.0,66.0,1,2133.0
343995,343994,SD3Q,4593.0,66.0,1,4593.0
343999,343998,SD3R,3609.0,59.0,1,3609.0
342606,342603,SD3S,2297.0,59.0,1,2297.0
342810,342807,SD3T,79.0,79.0,1,79.0
344001,344000,SD3U,4101.0,66.0,1,4101.0
344007,344006,SD3W,1968.0,59.0,1,1968.0
342809,342808,SD3Y,3018.0,75.0,1,3018.0
344009,344008,SD3Z,4593.0,66.0,1,4593.0
268753,24518,SD40,48.0,48.0,1,48.0
253494,24519,SD41,4750.0,75.0,1,4750.0
248511,24520,SD42,2500.0,110.0,1,2500.0
252853,24521,SD43,1800.0,100.0,3,2000.0
252854,24521,SD43,2000.0,100.0,3,2000.0
252855,24521,SD43,1800.0,100.0,3,2000.0
249343,24522,SD44,2615.0,90.0,2,2640.0
249344,24522,SD44,2640.0,120.0,2,2640.0
268754,24523,SD45,25.0,25.0,1,25.0
256981,24524,SD46,2400.0,80.0,1,2400.0
256641,24525,SD47,2000.0,125.0,1,2000.0
248132,24526,SD48,1700.0,50.0,2,2375.0
248133,24526,SD48,2375.0,80.0,2,2375.0
250954,24527,SD49,2100.0,60.0,1,2100.0
351376,344027,SD4E,4593.0,59.0,1,4593.0
344032,344028,SD4F,3281.0,59.0,1,3281.0
342605,342604,SD4G,1640.0,59.0,1,1640.0
350233,350232,SD4O,3117.0,75.0,1,3117.0
342871,342870,SD4S,69.0,69.0,1,69.0
343915,343914,SD4U,2953.0,59.0,1,2953.0
343917,343916,SD4V,2625.0,66.0,1,2625.0
344039,344038,SD4W,3773.0,66.0,1,3773.0
343919,343918,SD4X,66.0,66.0,1,66.0
343921,343920,SD4Y,2461.0,72.0,1,2461.0
344040,343922,SD4Z,2297.0,66.0,1,2297.0
270860,24528,SD50,2250.0,200.0,1,2250.0
268755,24529,SD52,40.0,50.0,1,40.0
246362,24530,SD53,1906.0,75.0,1,1906.0
268756,24531,SD54,30.0,30.0,1,30.0
246441,24532,SD55,2700.0,30.0,1,2700.0
252463,24533,SD56,2300.0,50.0,1,2300.0
256096,24534,SD57,2400.0,80.0,3,2600.0
256097,24534,SD57,2600.0,80.0,3,2600.0
256098,24534,SD57,2400.0,80.0,3,2600.0
268757,24535,SD58,30.0,30.0,1,30.0
249850,24538,SD61,2545.0,75.0,1,2545.0
268759,24541,SD64,40.0,40.0,1,40.0
254729,24542,SD65,2300.0,66.0,1,2300.0
251336,24543,SD66,4500.0,200.0,2,4500.0
251336,24543,SD66,4500.0,200.0,2,4500.0
251337,24543,SD66,4500.0,300.0,2,4500.0
251337,24543,SD66,4500.0,300.0,2,4500.0
268760,24544,SD67,30.0,30.0,1,30.0
248313,24545,SD68,3400.0,50.0,1,3400.0
268761,24546,SD69,100.0,100.0,1,100.0
342610,342609,SD6A,3609.0,59.0,1,3609.0
344106,344105,SD6E,1804.0,59.0,1,1804.0
344110,344107,SD6F,69.0,69.0,1,69.0
344109,344108,SD6G,2625.0,75.0,1,2625.0
344537,344536,SD6J,2625.0,59.0,1,2625.0
344544,344543,SD6K,2625.0,59.0,1,2625.0
347116,347115,SD6O,79.0,79.0,1,79.0
344569,344567,SD6R,72.0,72.0,1,72.0
351398,344661,SD6S,2789.0,59.0,1,2789.0
351397,345087,SD6U,3937.0,66.0,1,3937.0
345154,345151,SD6V,3609.0,72.0,1,3609.0
345153,345152,SD6X,2953.0,66.0,1,2953.0
346120,346119,SD6Y,2625.0,59.0,1,2625.0
346122,346121,SD6Z,2953.0,98.0,1,2953.0
268762,24547,SD70,700.0,100.0,1,700.0
250388,24548,SD71,1200.0,100.0,2,2500.0
250389,24548,SD71,2500.0,100.0,2,2500.0
250871,24549,SD72,800.0,50.0,2,1300.0
250872,24549,SD72,1300.0,50.0,2,1300.0
246833,24551,SD74,2600.0,50.0,1,2600.0
250969,24552,SD75,3000.0,75.0,1,3000.0
246744,24553,SD76,2100.0,30.0,2,2100.0
246745,24553,SD76,1400.0,50.0,2,2100.0
247965,24555,SD78,2900.0,40.0,1,2900.0
257810,24556,SD79,2600.0,100.0,1,2600.0
346959,346958,SD7B,2133.0,59.0,1,2133.0
344697,344696,SD7E,3937.0,52.0,1,3937.0
344699,344698,SD7F,2297.0,59.0,1,2297.0
346962,346961,SD7G,2953.0,59.0,1,2953.0
344701,344700,SD7I,59.0,59.0,1,59.0
344703,344702,SD7J,3281.0,59.0,1,3281.0
344705,344704,SD7K,66.0,66.0,1,66.0
344714,344712,SD7L,3281.0,59.0,1,3281.0
344724,344721,SD7M,3281.0,59.0,1,3281.0
344723,344722,SD7N,1640.0,66.0,1,1640.0
350027,350023,SD7O,3281.0,59.0,1,3281.0
344733,344732,SD7P,3934.0,82.0,1,3934.0
351382,346963,SD7Q,4921.0,98.0,1,4921.0
351396,344736,SD7S,2953.0,59.0,1,2953.0
344784,344782,SD7V,79.0,79.0,1,79.0
346965,346964,SD7X,2953.0,59.0,1,2953.0
347118,347117,SD7Y,59.0,59.0,1,59.0
347120,347119,SD7Z,3281.0,59.0,1,3281.0
268763,24557,SD80,40.0,40.0,1,40.0
353508,24559,SD82,1800.0,50.0,1,1800.0
249327,24560,SD83,3400.0,100.0,1,3400.0
264695,45777,SD86,20.0,20.0,1,20.0
268764,24562,SD87,120.0,80.0,1,120.0
248186,24563,SD88,1400.0,50.0,1,1400.0
345137,345136,SD8A,2624.0,59.0,1,2624.0
345172,345171,SD8B,3281.0,59.0,1,3281.0
345174,345173,SD8D,66.0,66.0,1,66.0
345180,345179,SD8E,2953.0,59.0,1,2953.0
345182,345181,SD8G,2953.0,59.0,1,2953.0
345208,345207,SD8J,64.0,64.0,1,64.0
345210,345209,SD8K,1968.0,59.0,1,1968.0
345212,345211,SD8L,108.0,108.0,1,108.0
345214,345213,SD8M,64.0,64.0,1,64.0
345216,345215,SD8N,2592.0,59.0,1,2592.0
347179,347176,SD8P,2953.0,59.0,1,2953.0
347178,347177,SD8Q,3281.0,66.0,1,3281.0
347181,347180,SD8R,2953.0,59.0,1,2953.0
347185,347184,SD8S,3281.0,66.0,1,3281.0
351387,347238,SD8U,3937.0,59.0,1,3937.0
345399,345398,SD8V,2625.0,46.0,1,2625.0
351386,347239,SD8W,2300.0,79.0,1,2300.0
347246,347245,SD8X,4264.0,59.0,1,4264.0
347258,347257,SD8Y,2789.0,59.0,1,2789.0
347260,347259,SD8Z,3609.0,59.0,1,3609.0
246602,24565,SD90,1200.0,90.0,1,1200.0
268765,24566,SD91,20.0,20.0,1,20.0
268766,24567,SD92,34.0,30.0,1,34.0
254478,24568,SD93,1500.0,45.0,2,4000.0
254479,24568,SD93,4000.0,48.0,2,4000.0
252057,24569,SD94,2600.0,50.0,1,2600.0
268767,24570,SD96,233.0,75.0,1,233.0
253563,24571,SD97,3000.0,80.0,1,3000.0
248195,24572,SD98,3200.0,150.0,1,3200.0
250880,24573,SD99,1550.0,100.0,1,1550.0
347266,347265,SD9A,2625.0,59.0,1,2625.0
347269,347268,SD9E,1968.0,59.0,1,1968.0
347271,347270,SD9F,1312.0,59.0,1,1312.0
347273,347272,SD9G,2625.0,59.0,1,2625.0
346488,346487,SD9H,64.0,64.0,1,64.0
347275,347274,SD9I,1640.0,59.0,1,1640.0
347277,347276,SD9J,69.0,69.0,1,69.0
347279,347278,SD9K,66.0,66.0,1,66.0
346140,346139,SD9M,3084.0,59.0,1,3084.0
346138,346137,SD9N,46.0,46.0,1,46.0
346136,346135,SD9P,2756.0,59.0,1,2756.0
346134,346133,SD9Q,1312.0,59.0,1,1312.0
346132,346131,SD9R,3937.0,66.0,1,3937.0
346490,346489,SD9S,3937.0,55.0,1,3937.0
346130,346129,SD9T,69.0,69.0,1,69.0
346127,346126,SD9V,1968.0,66.0,1,1968.0
346482,346481,SD9X,71.0,71.0,1,71.0
505253,346355,SD9Z,4265.0,55.0,1,4265.0
346125,346124,SDA2,69.0,69.0,1,69.0
346484,346483,SDA3,2132.0,59.0,1,2132.0
347385,347384,SDA6,1739.0,59.0,1,1739.0
